Order_ID,Customer_ID,Order_Date,Region,Segment,Category,Sub_Category,Sales,Cost,Profit,Discount
7442,CUST9492,05-11-2024,North,Home Office,Furniture,Bookcase,3218.58,2350.33,868.25,0.17
7443,CUST9509,03-05-2023,South,Consumer,Technology,Accessories,3114.1,2182.66,931.44,0.01
7444,CUST8609,07-07-2023,South,Consumer,Furniture,Bookcase,4510.47,3747.26,763.21,0.05
7445,CUST9090,23-05-2023,East,Home Office,Furniture,Chair,2125.04,1717.5,407.54,0.29
7446,CUST4103,07-07-2024,North,Home Office,Technology,Phone,4760.57,4092.87,667.7,0.05
7447,CUST5087,13-02-2023,East,Corporate,Furniture,Bookcase,4580.93,3900.1,680.83,0.11
7448,CUST4083,06-11-2023,North,Consumer,Furniture,Chair,2033.16,1390.61,642.55,0.2
7449,CUST8745,11-01-2024,West,Home Office,Technology,Laptop,1378.09,701.7,676.39,0.04
7450,CUST8512,16-04-2023,North,Consumer,Technology,Phone,2256.57,1382.83,873.74,0.23
7451,CUST9583,25-06-2023,East,Home Office,Office Supplies,Paper,622.78,539.94,82.84,0.27
7452,CUST5572,28-09-2023,South,Home Office,Technology,Laptop,4552.91,3623.41,929.5,0.03
7453,CUST5380,08-05-2023,East,Corporate,Technology,Phone,2246.87,1241.54,1005.33,0.3
7454,CUST8065,19-09-2023,East,Corporate,Furniture,Table,1731.89,1271.44,460.45,0.23
7455,CUST2052,13-07-2023,East,Consumer,Technology,Laptop,4611.02,3699.05,911.97,0.2
7456,CUST5371,21-01-2023,East,Corporate,Furniture,Chair,2383.31,1768.8,614.51,0.03
7457,CUST4706,16-07-2023,North,Corporate,Technology,Phone,4431.22,3179.45,1251.77,0.01
7458,CUST4494,31-05-2023,South,Home Office,Office Supplies,Binder,4607.52,3205.55,1401.97,0.26
7459,CUST3148,01-04-2024,South,Corporate,Technology,Laptop,4298.75,3552.06,746.69,0.02
7460,CUST1325,23-05-2023,South,Corporate,Office Supplies,Binder,1310.63,1114.32,196.31,0.27
7461,CUST6912,08-12-2024,South,Home Office,Office Supplies,Paper,2344.54,1584.95,759.59,0.05
7462,CUST7425,08-05-2024,East,Consumer,Technology,Accessories,4845.21,2835.69,2009.52,0.06
7463,CUST3689,20-07-2023,South,Consumer,Furniture,Bookcase,3337.57,1992.99,1344.58,0.28
7464,CUST5875,30-12-2023,North,Corporate,Furniture,Table,153.44,77.07,76.37,0.15
7465,CUST6211,02-03-2023,North,Corporate,Furniture,Bookcase,2491.51,1408.56,1082.95,0.15
7466,CUST8548,14-04-2023,North,Home Office,Furniture,Bookcase,2117.14,1812.55,304.59,0
7467,CUST5047,28-07-2023,East,Corporate,Technology,Laptop,4883.72,3661.6,1222.12,0.05
7468,CUST3510,14-03-2024,North,Home Office,Office Supplies,Binder,329.12,235.4,93.72,0.07
7469,CUST9287,16-12-2023,South,Home Office,Office Supplies,Storage,1575.71,942.36,633.35,0.2
7470,CUST6991,30-12-2023,North,Consumer,Office Supplies,Binder,2812.29,1493.86,1318.43,0.16
7471,CUST6388,24-12-2023,South,Corporate,Technology,Laptop,3976.83,2117.57,1859.26,0.27
7472,CUST8136,27-02-2023,West,Home Office,Furniture,Bookcase,2933.7,2582.39,351.31,0.04
7473,CUST9270,07-01-2024,South,Corporate,Technology,Accessories,4968.47,3764.66,1203.81,0.17
7474,CUST4323,17-11-2023,North,Home Office,Office Supplies,Binder,2624.87,1337.27,1287.6,0.28
7475,CUST7655,03-01-2024,North,Consumer,Office Supplies,Storage,3255.57,1747.1,1508.47,0.01
7476,CUST9209,02-07-2024,South,Home Office,Technology,Phone,348.84,259.45,89.39,0.18
7477,CUST1727,24-03-2023,West,Consumer,Office Supplies,Paper,2548.37,1586.89,961.48,0.16
7478,CUST3375,18-10-2024,South,Consumer,Office Supplies,Binder,2629.88,1335.36,1294.52,0.08
7479,CUST6386,27-10-2023,West,Corporate,Office Supplies,Binder,360.61,310.15,50.46,0.22
7480,CUST2856,03-02-2024,North,Consumer,Technology,Laptop,4980.96,3092.52,1888.44,0.26
7481,CUST1687,21-04-2024,East,Corporate,Furniture,Bookcase,3054.97,2081.2,973.77,0.07
7482,CUST4852,07-05-2023,South,Corporate,Office Supplies,Binder,3718.12,3203.74,514.38,0.07
7483,CUST2251,23-01-2024,South,Corporate,Office Supplies,Binder,959.41,746.89,212.52,0.29
7484,CUST5329,11-05-2024,South,Consumer,Furniture,Table,3774.78,2317.08,1457.7,0.13
7485,CUST8234,26-08-2024,North,Home Office,Technology,Phone,1983.16,1667.52,315.64,0.23
7486,CUST1801,06-05-2024,South,Home Office,Office Supplies,Storage,2985.98,1821.4,1164.58,0.28
7487,CUST8910,28-07-2024,East,Corporate,Furniture,Bookcase,3301.24,2932.13,369.11,0.17
7488,CUST3278,25-10-2023,West,Consumer,Technology,Accessories,4123.84,3403.17,720.67,0.1
7489,CUST6802,03-10-2024,South,Corporate,Office Supplies,Storage,4823.7,2454.19,2369.51,0.23
7490,CUST8508,13-08-2024,South,Corporate,Office Supplies,Paper,4831.23,3070.55,1760.68,0.19
7491,CUST1527,22-11-2023,East,Corporate,Furniture,Table,2854.89,2297.05,557.84,0.26
7492,CUST5252,07-06-2023,North,Corporate,Technology,Accessories,3054.92,2524.47,530.45,0.09
7493,CUST3040,08-04-2023,North,Consumer,Office Supplies,Storage,1220.08,820.22,399.86,0.2
7494,CUST7612,11-02-2023,North,Corporate,Office Supplies,Binder,1017.51,785.66,231.85,0.12
7495,CUST8503,04-03-2024,North,Consumer,Office Supplies,Storage,3998.32,2058.07,1940.25,0.2
7496,CUST4548,28-03-2023,East,Home Office,Office Supplies,Binder,3284.13,2878.13,406,0.21
7497,CUST5612,24-12-2024,East,Home Office,Office Supplies,Storage,4001.88,3448.97,552.91,0.2
7498,CUST8354,19-11-2024,North,Consumer,Furniture,Table,1521.75,1290.31,231.44,0.22
7499,CUST1047,24-09-2023,South,Home Office,Office Supplies,Paper,2179.74,1709.38,470.36,0.26
7500,CUST2761,03-03-2024,East,Home Office,Furniture,Bookcase,4880.7,4299.61,581.09,0.1
7501,CUST7008,19-05-2024,East,Consumer,Furniture,Bookcase,2166.3,1178.07,988.23,0.07
7502,CUST9131,01-08-2023,South,Home Office,Technology,Accessories,4423.86,2850.47,1573.39,0.19
7503,CUST3542,12-10-2024,North,Home Office,Furniture,Table,3363.23,2733.4,629.83,0.05
7504,CUST9712,02-05-2023,East,Consumer,Office Supplies,Paper,1593.58,1082.57,511.01,0.11
7505,CUST9040,09-08-2023,West,Corporate,Technology,Accessories,4916.24,4100.03,816.21,0.14
7506,CUST7110,11-05-2024,South,Corporate,Furniture,Chair,4408.42,2817.25,1591.17,0.24
7507,CUST2276,14-02-2023,South,Home Office,Office Supplies,Paper,1196.01,967.49,228.52,0.14
7508,CUST8563,19-07-2024,North,Consumer,Technology,Phone,626.75,381.88,244.87,0.12
7509,CUST1329,12-10-2024,East,Home Office,Office Supplies,Paper,3771.54,1995.87,1775.67,0.2
7510,CUST7295,23-10-2024,East,Corporate,Office Supplies,Storage,3608.47,2748.1,860.37,0.23
7511,CUST5679,13-05-2024,South,Consumer,Furniture,Table,973.03,715.02,258.01,0.28
7512,CUST7816,07-10-2024,South,Corporate,Office Supplies,Paper,3092.84,2302.73,790.11,0.22
7513,CUST2675,11-05-2023,East,Corporate,Office Supplies,Paper,1732.7,1351.84,380.86,0.27
7514,CUST2826,30-06-2024,East,Consumer,Technology,Laptop,153.39,130.08,23.31,0.07
7515,CUST1033,03-08-2024,West,Consumer,Technology,Laptop,2334.02,1962.77,371.25,0.25
7516,CUST7200,13-02-2023,West,Consumer,Office Supplies,Binder,4470.44,3916.85,553.59,0.13
7517,CUST7488,09-12-2024,East,Corporate,Office Supplies,Binder,3316.18,2176.05,1140.13,0.11
7518,CUST2073,10-03-2023,East,Corporate,Office Supplies,Storage,2214.82,1765.72,449.1,0.15
7519,CUST2595,23-03-2024,East,Consumer,Furniture,Bookcase,4088.89,3263.29,825.6,0.01
7520,CUST6060,15-08-2024,North,Consumer,Furniture,Chair,3188.17,2150.83,1037.34,0.14
7521,CUST9781,11-10-2024,East,Corporate,Office Supplies,Binder,4110.03,2955.29,1154.74,0.27
7522,CUST4483,15-02-2023,East,Home Office,Furniture,Chair,3592.75,2590.86,1001.89,0.23
7523,CUST5700,10-09-2024,East,Corporate,Office Supplies,Storage,287.91,147.07,140.84,0.03
7524,CUST6241,31-01-2024,West,Corporate,Office Supplies,Binder,2244.07,1333.38,910.69,0.3
7525,CUST1250,28-07-2023,West,Corporate,Technology,Laptop,2757.22,2109.18,648.04,0.08
7526,CUST7139,12-03-2023,North,Consumer,Technology,Accessories,1676.8,1063.4,613.4,0.21
7527,CUST3272,16-07-2023,South,Consumer,Furniture,Chair,2421.16,1711.94,709.22,0.18
7528,CUST4187,15-08-2023,South,Home Office,Office Supplies,Storage,3867.18,2073.38,1793.8,0.23
7529,CUST7408,27-12-2024,North,Corporate,Office Supplies,Storage,2859.85,2195.33,664.52,0.1
7530,CUST7180,15-11-2024,West,Home Office,Technology,Accessories,2106,1247.73,858.27,0.29
7531,CUST6082,27-05-2024,North,Corporate,Furniture,Bookcase,2535.31,2277.8,257.51,0.15
7532,CUST1613,23-12-2023,South,Corporate,Technology,Accessories,1176.78,827.25,349.53,0.01
7533,CUST6059,06-11-2024,North,Home Office,Furniture,Bookcase,4533.37,3751,782.37,0.22
7534,CUST5267,11-01-2023,West,Consumer,Technology,Phone,3088.15,2260.32,827.83,0.3
7535,CUST5733,26-01-2023,East,Home Office,Technology,Phone,1462.19,1187.11,275.08,0.17
7536,CUST8883,28-07-2024,North,Corporate,Technology,Phone,4881.81,4057.38,824.43,0.3
7537,CUST9532,21-08-2023,South,Corporate,Office Supplies,Binder,2982.79,1735.44,1247.35,0.15
7538,CUST3573,28-12-2024,East,Corporate,Furniture,Bookcase,3584.44,2902.48,681.96,0
7539,CUST6476,10-10-2023,South,Consumer,Furniture,Bookcase,2574.63,1529.57,1045.06,0.26
7540,CUST9045,29-07-2023,West,Consumer,Furniture,Bookcase,849.24,651.01,198.23,0.08
7541,CUST8771,29-01-2023,West,Corporate,Office Supplies,Storage,1847.06,1618.44,228.62,0.07
7542,CUST2128,18-03-2023,East,Consumer,Furniture,Bookcase,565.51,298.43,267.08,0.15
7543,CUST4250,10-05-2023,West,Home Office,Furniture,Chair,3244.39,2046.94,1197.45,0.21
7544,CUST6299,24-11-2023,North,Home Office,Technology,Accessories,399.07,336.39,62.68,0.24
7545,CUST5489,18-04-2023,West,Consumer,Technology,Laptop,4928.93,4310.85,618.08,0.11
7546,CUST5231,20-01-2023,East,Corporate,Furniture,Table,2056.45,1641.84,414.61,0.04
7547,CUST6835,18-01-2023,South,Home Office,Furniture,Table,1638.67,897.03,741.64,0.14
7548,CUST7915,06-06-2024,East,Consumer,Technology,Phone,2804.82,1639.32,1165.5,0.01
7549,CUST2729,01-02-2024,West,Consumer,Technology,Phone,3624.84,1841.43,1783.41,0.29
7550,CUST1468,22-03-2023,East,Home Office,Furniture,Table,1185.88,907.86,278.02,0.13
7551,CUST5536,20-02-2023,West,Home Office,Furniture,Chair,392.4,270.31,122.09,0.16
7552,CUST7076,04-02-2023,North,Consumer,Office Supplies,Binder,4287.95,3400.09,887.86,0.02
7553,CUST6677,26-03-2023,North,Home Office,Furniture,Table,1124.9,702.79,422.11,0.03
7554,CUST1494,06-11-2024,South,Consumer,Furniture,Table,2338.81,2090.25,248.56,0.15
7555,CUST3483,13-07-2024,North,Corporate,Office Supplies,Binder,3735.22,2887.98,847.24,0.25
7556,CUST7034,04-04-2023,West,Corporate,Technology,Phone,1157.05,927.41,229.64,0.26
7557,CUST8588,25-12-2024,West,Consumer,Technology,Phone,940.4,600.65,339.75,0.29
7558,CUST1943,14-01-2024,South,Home Office,Technology,Phone,3925.86,2406.69,1519.17,0.17
7559,CUST5189,24-12-2023,South,Home Office,Furniture,Table,2081.2,1448.49,632.71,0.11
7560,CUST6894,05-01-2023,West,Home Office,Technology,Laptop,1468.72,1130.78,337.94,0.23
7561,CUST4637,26-12-2024,North,Corporate,Technology,Accessories,4382.39,2463.48,1918.91,0.25
7562,CUST7602,04-09-2023,East,Corporate,Furniture,Bookcase,1348.52,904.77,443.75,0.27
7563,CUST8330,02-10-2023,East,Corporate,Office Supplies,Storage,2327.07,1346.97,980.1,0.05
7564,CUST6433,11-11-2023,North,Corporate,Furniture,Table,2417.62,1946.35,471.27,0.3
7565,CUST1452,04-04-2024,East,Home Office,Technology,Accessories,3958.3,3367.74,590.56,0.22
7566,CUST4408,04-07-2024,South,Consumer,Technology,Phone,4487.63,2380.77,2106.86,0.28
7567,CUST7849,07-11-2024,East,Home Office,Office Supplies,Storage,2042.39,1774.11,268.28,0.02
7568,CUST3838,29-05-2023,North,Consumer,Office Supplies,Storage,3604.69,2863.12,741.57,0.3
7569,CUST6738,25-05-2024,North,Consumer,Office Supplies,Paper,3867.39,2525.52,1341.87,0.17
7570,CUST8862,22-09-2023,West,Corporate,Office Supplies,Paper,1896.1,1096.72,799.38,0.07
7571,CUST9501,03-10-2024,North,Corporate,Furniture,Bookcase,1187.85,854.69,333.16,0.27
7572,CUST9192,21-07-2024,East,Consumer,Furniture,Table,4572.36,2386.34,2186.02,0.02
7573,CUST2429,16-04-2023,South,Corporate,Furniture,Bookcase,1301.08,783.28,517.8,0.03
7574,CUST1049,09-10-2024,East,Corporate,Technology,Laptop,2003.47,1472.73,530.74,0.17
7575,CUST7958,21-03-2023,North,Home Office,Technology,Phone,2762.81,1755.68,1007.13,0.21
7576,CUST6731,14-03-2024,South,Corporate,Office Supplies,Paper,4149.77,2649.67,1500.1,0.03
7577,CUST9068,18-09-2024,North,Corporate,Furniture,Chair,1552.02,861.29,690.73,0.14
7578,CUST5527,04-09-2023,South,Corporate,Furniture,Chair,864.08,592.01,272.07,0.07
7579,CUST5474,28-08-2024,South,Consumer,Office Supplies,Paper,3719.78,1900.91,1818.87,0.17
7580,CUST6198,14-04-2023,North,Consumer,Furniture,Chair,930.49,465.61,464.88,0.26
7581,CUST1221,15-07-2024,East,Home Office,Technology,Laptop,3390.49,1829.43,1561.06,0.2
7582,CUST1967,29-06-2024,West,Home Office,Furniture,Bookcase,3097.07,2134.94,962.13,0.13
7583,CUST7449,12-03-2024,North,Home Office,Furniture,Chair,4446.64,2659.35,1787.29,0.12
7584,CUST1129,21-06-2024,North,Consumer,Office Supplies,Storage,1712.67,1384.66,328.01,0.27
7585,CUST1241,10-09-2024,West,Corporate,Technology,Accessories,4263.93,3492.51,771.42,0.3
7586,CUST6958,23-05-2023,North,Consumer,Technology,Accessories,3516.01,2814.29,701.72,0.29
7587,CUST4690,02-11-2023,East,Consumer,Office Supplies,Binder,134.25,101.17,33.08,0.22
7588,CUST9265,30-04-2024,West,Consumer,Furniture,Bookcase,4597.35,3924.01,673.34,0.25
7589,CUST3448,14-09-2024,West,Corporate,Office Supplies,Storage,4734.38,3384.85,1349.53,0
7590,CUST3492,10-04-2023,North,Consumer,Furniture,Chair,154.17,110.67,43.5,0.13
7591,CUST2982,11-04-2024,East,Consumer,Furniture,Table,2311.1,1525.7,785.4,0.28
7592,CUST5249,20-06-2023,North,Corporate,Furniture,Table,1859.93,1566.97,292.96,0.27
7593,CUST5518,03-10-2024,South,Corporate,Furniture,Chair,2547.56,1729.22,818.34,0.23
7594,CUST3032,13-01-2023,North,Corporate,Furniture,Bookcase,3569.06,2253.55,1315.51,0.03
7595,CUST3044,17-12-2023,North,Consumer,Furniture,Chair,1397.78,772.15,625.63,0.09
7596,CUST5528,11-07-2023,West,Consumer,Technology,Laptop,1382.93,1044.23,338.7,0.29
7597,CUST9505,27-04-2023,West,Corporate,Furniture,Bookcase,3460.14,3012.6,447.54,0.24
7598,CUST3126,10-03-2024,East,Home Office,Office Supplies,Binder,3666.6,2440.58,1226.02,0.1
7599,CUST2457,03-11-2023,West,Consumer,Technology,Laptop,4246.76,3661.38,585.38,0.14
7600,CUST6412,19-02-2023,East,Consumer,Technology,Phone,144.41,117.98,26.43,0.09
7601,CUST5634,28-04-2024,South,Consumer,Furniture,Table,148.45,122.03,26.42,0.16
7602,CUST1690,29-04-2023,East,Corporate,Technology,Accessories,3457.53,2993.79,463.74,0.16
7603,CUST2142,08-09-2023,East,Consumer,Office Supplies,Binder,2565.65,1581.12,984.53,0.09
7604,CUST7253,27-02-2024,East,Home Office,Technology,Phone,4003.06,2720.53,1282.53,0.05
7605,CUST5790,02-05-2023,West,Consumer,Office Supplies,Binder,563.19,388.13,175.06,0.14
7606,CUST9623,07-02-2024,West,Consumer,Technology,Accessories,3301.95,2273.15,1028.8,0.04
7607,CUST4833,02-05-2024,North,Consumer,Furniture,Bookcase,2588.23,2232.91,355.32,0.05
7608,CUST4680,12-01-2024,South,Consumer,Technology,Accessories,3479.8,2566.5,913.3,0.22
7609,CUST5191,27-12-2024,East,Home Office,Office Supplies,Paper,837.94,734.57,103.37,0.19
7610,CUST5597,11-07-2023,West,Corporate,Technology,Laptop,4250.65,2544.62,1706.03,0.22
7611,CUST2349,05-11-2024,East,Consumer,Office Supplies,Storage,3927.05,2587.82,1339.23,0.12
7612,CUST8316,18-02-2023,West,Consumer,Office Supplies,Paper,3323.2,1785.76,1537.44,0.22
7613,CUST6164,12-09-2023,West,Home Office,Technology,Laptop,310.15,178.72,131.43,0.2
7614,CUST5325,14-09-2024,West,Consumer,Office Supplies,Binder,581.79,517.06,64.73,0.26
7615,CUST8470,06-09-2023,East,Consumer,Office Supplies,Storage,3168.88,2622.64,546.24,0.27
7616,CUST4795,14-09-2024,West,Corporate,Furniture,Bookcase,1371.43,1151.68,219.75,0.06
7617,CUST8999,04-05-2024,West,Corporate,Furniture,Bookcase,2125.38,1537.3,588.08,0.21
7618,CUST7960,10-08-2024,North,Corporate,Technology,Phone,247.69,152.63,95.06,0.18
7619,CUST5170,16-10-2024,North,Consumer,Office Supplies,Paper,1851.11,1499.42,351.69,0.2
7620,CUST9547,10-03-2024,South,Home Office,Office Supplies,Paper,1248.57,697.17,551.4,0.19
7621,CUST2449,23-02-2024,North,Home Office,Office Supplies,Paper,2307.29,1309.58,997.71,0.1
7622,CUST6309,05-12-2023,South,Home Office,Technology,Accessories,1584.93,861.02,723.91,0.16
7623,CUST9749,27-11-2023,South,Corporate,Furniture,Table,3841.88,2805.29,1036.59,0.25
7624,CUST6161,26-12-2024,North,Home Office,Technology,Phone,725.09,488.89,236.2,0.18
7625,CUST3291,29-05-2023,East,Corporate,Office Supplies,Storage,3412.41,2655.93,756.48,0.22
7626,CUST5058,18-08-2023,North,Home Office,Technology,Phone,3292.01,1770.08,1521.93,0.21
7627,CUST5927,11-05-2023,North,Corporate,Technology,Laptop,3651.44,3276.77,374.67,0.21
7628,CUST6394,20-08-2024,East,Consumer,Technology,Laptop,3465.47,2446.36,1019.11,0.26
7629,CUST6957,13-06-2023,South,Consumer,Furniture,Chair,4984.49,4045.5,938.99,0.18
7630,CUST6369,21-11-2024,South,Home Office,Office Supplies,Binder,486.88,384.97,101.91,0.21
7631,CUST9838,03-04-2023,East,Consumer,Furniture,Chair,3900.28,2144.46,1755.82,0.2
7632,CUST1057,06-01-2024,West,Consumer,Office Supplies,Paper,1549.05,1245.6,303.45,0.07
7633,CUST3067,10-09-2024,North,Consumer,Technology,Laptop,3451.5,2133.02,1318.48,0
7634,CUST1768,07-09-2023,West,Consumer,Technology,Phone,3203.45,1746.87,1456.58,0.2
7635,CUST2909,06-09-2024,West,Corporate,Furniture,Bookcase,4635.49,4114.92,520.57,0.07
7636,CUST6757,26-04-2024,East,Corporate,Office Supplies,Paper,4065.34,2607.6,1457.74,0.27
7637,CUST6366,12-02-2024,East,Home Office,Furniture,Bookcase,3958.7,2096.4,1862.3,0.12
7638,CUST9099,12-07-2023,West,Corporate,Furniture,Chair,1752.86,1426.95,325.91,0.12
7639,CUST4893,29-03-2024,East,Consumer,Technology,Accessories,3454.48,2559.68,894.8,0.29
7640,CUST6073,01-01-2024,West,Corporate,Furniture,Table,4695.15,3150.82,1544.33,0.22
7641,CUST5298,04-07-2024,West,Corporate,Technology,Accessories,4164.35,3579.48,584.87,0.02
7642,CUST2001,07-12-2024,East,Corporate,Technology,Phone,1580.19,992.5,587.69,0.13
7643,CUST6368,07-06-2023,East,Consumer,Technology,Laptop,929.4,649.17,280.23,0.2
7644,CUST8388,26-10-2024,East,Home Office,Furniture,Chair,2537.08,1944.21,592.87,0.02
7645,CUST4716,17-12-2023,South,Corporate,Technology,Phone,4392.34,3846.05,546.29,0.19
7646,CUST1433,10-08-2024,West,Corporate,Technology,Accessories,4418.82,2441.74,1977.08,0.24
7647,CUST9000,08-01-2024,North,Consumer,Technology,Laptop,683.83,453.52,230.31,0.1
7648,CUST9007,03-08-2024,South,Consumer,Technology,Phone,2969.4,1842.83,1126.57,0.19
7649,CUST3840,23-01-2023,South,Corporate,Furniture,Table,1900.2,1604.37,295.83,0.19
7650,CUST1940,22-10-2024,East,Consumer,Office Supplies,Paper,1154.96,732.77,422.19,0.25
7651,CUST9957,07-01-2023,South,Consumer,Furniture,Table,1993.75,1424.17,569.58,0.19
7652,CUST1402,06-07-2024,East,Corporate,Furniture,Table,1804.27,1114.3,689.97,0.14
7653,CUST3430,29-11-2024,South,Home Office,Office Supplies,Storage,1152.92,707.53,445.39,0.02
7654,CUST1592,10-02-2023,West,Consumer,Furniture,Chair,1589.45,998.62,590.83,0.29
7655,CUST7781,15-06-2023,North,Corporate,Furniture,Table,2989.67,2436.44,553.23,0.01
7656,CUST3219,29-08-2023,North,Home Office,Office Supplies,Binder,622.03,513.68,108.35,0.19
7657,CUST9545,07-06-2023,West,Consumer,Technology,Laptop,1035.81,685.62,350.19,0.16
7658,CUST8588,12-12-2023,North,Corporate,Technology,Phone,4233.69,2219.15,2014.54,0.18
7659,CUST1820,07-01-2023,North,Corporate,Office Supplies,Paper,3613.48,3220.18,393.3,0.24
7660,CUST2517,21-06-2023,South,Consumer,Office Supplies,Storage,1453.51,1139.31,314.2,0.23
7661,CUST8179,12-07-2024,East,Home Office,Furniture,Chair,3675.7,3043.69,632.01,0.27
7662,CUST3619,08-03-2024,East,Consumer,Office Supplies,Binder,582.31,315.56,266.75,0.24
7663,CUST9721,02-04-2024,South,Home Office,Office Supplies,Binder,1336.63,699.61,637.02,0.12
7664,CUST8973,31-07-2024,North,Home Office,Furniture,Bookcase,4117.4,2267.15,1850.25,0.2
7665,CUST8664,02-07-2024,East,Corporate,Furniture,Bookcase,117.72,64.03,53.69,0.11
7666,CUST8160,23-07-2023,South,Corporate,Office Supplies,Storage,509.65,427.27,82.38,0.26
7667,CUST9105,11-10-2023,West,Corporate,Office Supplies,Storage,3802.3,2269.94,1532.36,0.16
7668,CUST6819,17-09-2024,West,Consumer,Office Supplies,Storage,1002.52,614.05,388.47,0.15
7669,CUST5704,12-03-2023,South,Home Office,Technology,Phone,3701.57,1990.93,1710.64,0.09
7670,CUST3004,23-05-2023,West,Corporate,Furniture,Table,4640.44,3116.75,1523.69,0.28
7671,CUST4128,30-05-2024,West,Consumer,Office Supplies,Storage,4957.86,3523.37,1434.49,0.09
7672,CUST1919,28-12-2023,West,Home Office,Office Supplies,Paper,3974.81,2240.7,1734.11,0.08
7673,CUST4949,16-12-2023,West,Home Office,Technology,Laptop,3945.91,2657.41,1288.5,0.06
7674,CUST4744,26-09-2024,West,Corporate,Furniture,Table,3290.52,2609.73,680.79,0.04
7675,CUST6685,31-05-2024,East,Consumer,Office Supplies,Storage,1457.2,857.58,599.62,0.11
7676,CUST3703,04-08-2023,North,Corporate,Furniture,Chair,3840.88,3016.95,823.93,0.2
7677,CUST7295,28-08-2024,North,Consumer,Technology,Phone,130.8,72.84,57.96,0.07
7678,CUST1562,01-08-2024,South,Consumer,Furniture,Bookcase,1432.58,800.2,632.38,0.12
7679,CUST8838,25-05-2024,East,Consumer,Office Supplies,Storage,468.38,374.71,93.67,0.24
7680,CUST6005,25-08-2024,West,Corporate,Technology,Laptop,2913.91,1561.51,1352.4,0.27
7681,CUST6532,23-06-2023,West,Corporate,Office Supplies,Storage,4831.62,2806.91,2024.71,0.21
7682,CUST6940,19-08-2023,South,Home Office,Office Supplies,Storage,4225.5,3025.19,1200.31,0.1
7683,CUST7035,05-01-2023,East,Home Office,Technology,Accessories,2444.94,1723.46,721.48,0.12
7684,CUST4302,19-01-2024,West,Corporate,Technology,Accessories,4656.23,3713.59,942.64,0.07
7685,CUST3010,15-07-2023,North,Home Office,Office Supplies,Binder,2969.23,2302.57,666.66,0.04
7686,CUST2582,05-07-2023,East,Consumer,Furniture,Bookcase,1856.29,1600.53,255.76,0.17
7687,CUST7671,15-04-2023,East,Home Office,Furniture,Table,1163.29,638.78,524.51,0.16
7688,CUST1900,17-12-2024,North,Corporate,Technology,Accessories,2783.66,1764.19,1019.47,0.19
7689,CUST3785,05-12-2024,North,Consumer,Technology,Phone,436.55,243.62,192.93,0.16
7690,CUST5984,01-07-2023,North,Home Office,Office Supplies,Binder,402.9,343.42,59.48,0.04
7691,CUST5384,14-12-2024,West,Consumer,Office Supplies,Paper,3402.21,2233.49,1168.72,0.12
7692,CUST8885,08-12-2024,East,Home Office,Furniture,Table,3847.96,2692.74,1155.22,0.22
7693,CUST6964,18-01-2024,East,Corporate,Technology,Accessories,2575.44,1898.52,676.92,0.23
7694,CUST4049,03-05-2024,North,Home Office,Technology,Phone,3075.81,2295.31,780.5,0.24
7695,CUST4078,14-12-2023,North,Home Office,Office Supplies,Paper,4750.53,3091.11,1659.42,0.17
7696,CUST7381,11-08-2024,East,Consumer,Furniture,Table,522.74,336.39,186.35,0.12
7697,CUST2602,08-08-2024,North,Home Office,Office Supplies,Paper,4192.66,2957.32,1235.34,0.22
7698,CUST2149,03-02-2024,North,Consumer,Technology,Laptop,193.14,132.45,60.69,0.27
7699,CUST4657,20-02-2023,South,Corporate,Furniture,Table,1199.14,614.69,584.45,0.13
7700,CUST1169,03-01-2023,East,Corporate,Technology,Laptop,3551.72,2421.51,1130.21,0.14
7701,CUST7168,05-01-2024,West,Consumer,Office Supplies,Storage,3382.04,2035.16,1346.88,0.23
7702,CUST2246,20-11-2024,North,Corporate,Technology,Accessories,850.26,559.73,290.53,0.2
7703,CUST1533,26-04-2024,East,Corporate,Technology,Accessories,4159.01,3396.3,762.71,0.22
7704,CUST8868,13-12-2024,West,Corporate,Technology,Laptop,1859.57,1020.76,838.81,0.07
7705,CUST1536,03-10-2023,South,Home Office,Furniture,Bookcase,4337.69,3656.38,681.31,0.29
7706,CUST7687,19-09-2024,South,Consumer,Office Supplies,Binder,472.34,337.59,134.75,0.19
7707,CUST6555,04-04-2023,East,Corporate,Technology,Laptop,3582.22,2713.69,868.53,0.23
7708,CUST2106,31-10-2023,West,Corporate,Office Supplies,Binder,1861.41,1064.3,797.11,0.06
7709,CUST4854,23-05-2023,West,Consumer,Technology,Phone,158.7,101.59,57.11,0.03
7710,CUST4250,12-04-2024,East,Corporate,Technology,Accessories,1675.29,1258.62,416.67,0.27
7711,CUST2256,19-08-2024,North,Home Office,Office Supplies,Paper,4214.07,2532.95,1681.12,0.04
7712,CUST2037,31-12-2023,East,Corporate,Office Supplies,Binder,1046.05,929.31,116.74,0.16
7713,CUST7190,05-08-2023,East,Corporate,Furniture,Chair,994.26,831.5,162.76,0.12
7714,CUST7620,20-08-2024,North,Home Office,Furniture,Chair,4506.19,2722.96,1783.23,0.12
7715,CUST6626,06-08-2024,West,Home Office,Furniture,Table,2574.24,2206.24,368,0.26
7716,CUST8598,23-11-2024,East,Home Office,Office Supplies,Binder,2914.34,1715.7,1198.64,0.12
7717,CUST2640,18-03-2023,North,Home Office,Office Supplies,Paper,4880.6,3626.82,1253.78,0.23
